label,text,label_num,text_clean,text_length,word_count
ham,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,0,olol i printed out a forum post by a guy with the exact same prob which was fixed with a gpu replacement hopefully they dont ignore that,139,27
ham,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,0,we walked from my moms right on stagwood pass right on winterstone left on victors hill address is ltgt,110,19
ham,"Yo, you at jp and hungry like a mofo?",0,yo you at jp and hungry like a mofo,37,9
ham,This is all just creepy and crazy to me.,0,this is all just creepy and crazy to me,40,9
ham,Ok... I din get ur msg...,0,ok i din get ur msg,25,6
ham,Pathaya enketa maraikara pa',0,pathaya enketa maraikara pa,28,4
ham,Even if he my friend he is a priest call him now,0,even if he my friend he is a priest call him now,48,12
ham,"U so lousy, run already come back then half dead... Hee...",0,u so lousy run already come back then half dead hee,58,11
ham,That's y i said it's bad dat all e gals know u... Wat u doing now?,0,thats y i said its bad dat all e gals know u wat u doing now,66,16
ham,Or remind me in a few hrs.,0,or remind me in a few hrs,26,7
ham,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",0,i had been hoping i would not have to send you this message my rent is due and i dont have enough for it my reserves are completely gone its a loan i need and was hoping you could her the balance is ltgt is there a way i could get that from you till mid march when i hope to pay back,297,64
ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,0,hi happy new year i dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is thanks,148,30
ham,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,0,hello hun how ru its here by the way im good been on dates with that guy i met in walkabout so far we have to meet up soon hows everyone else,149,33
ham,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,0,lol i was gonna last month i cashed some in but i left ltgt just in case i was collecting more during the week cause they announced it on the blog,154,31
spam,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,1,good luck draw takes place th feb good luck for removal send stop to customer services,112,19
ham,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",0,short but cute be a good person but dont try to prove gud mrng,78,18
ham,Just haven't decided where yet eh ?,0,just havent decided where yet eh,35,7
ham,"Wat time liao, where still got.",0,wat time liao where still got,31,6
ham,Yes watching footie but worried we're going to blow it - Phil Neville?,0,yes watching footie but worried were going to blow it phil neville,70,13
ham,I wait 4 ü inside da car park...,0,i wait ü inside da car park,32,8
ham,Uncle Abbey! Happy New Year. Abiola,0,uncle abbey happy new year abiola,35,6
ham,Now am free call me pa.,0,now am free call me pa,23,6
ham,R u saying i should re order the slippers cos i had to pay for returning it.,0,r u saying i should re order the slippers cos i had to pay for returning it,76,17
ham,Stop knowing me so well!,0,stop knowing me so well,24,5
ham,Good evening! this is roger. How are you?,0,good evening this is roger how are you,41,8
ham,Small problem in auction:)punj now asking tiwary,0,small problem in auctionpunj now asking tiwary,48,7
ham,He telling not to tell any one. If so treat for me hi hi hi,0,he telling not to tell any one if so treat for me hi hi hi,59,15
spam,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,1,st wk free gr tones str u each wk txt nokia on to for classic nokia tones or hit on to for polys nokiap polyp,139,29
ham,U coming 2 pick me?,0,u coming pick me,19,5
ham,Thats cool. i liked your photos. You are very sexy!,0,thats cool i liked your photos you are very sexy,51,10
ham,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,0,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me again that needs to b sacked,122,25
ham,"Haha better late than ever, any way I could swing by?",0,haha better late than ever any way i could swing by,53,11
ham,Ok. But i finish at 6.,0,ok but i finish at,22,6
spam,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",1,lookatme thanks for your purchase of a video clip from lookatme youve been charged p think you can do better why not send a video in a mmsto,156,29
ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,0,ive been barred from all b and q stores for lifethis twat in orange dungerees came up to me and asked if i wanted decking so i got the first punch in,155,32
ham,So no messages. Had food?,0,so no messages had food,25,5
ham,Ok going to sleep. Hope i can meet her.,0,ok going to sleep hope i can meet her,39,9
ham,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,0,can you let me know details of fri when u find out cos im not in tom or fri mentionned chinese thanks,104,22
ham,You're right I have now that I think about it,0,youre right i have now that i think about it,45,10
ham,Wat r u doing now?,0,wat r u doing now,18,5
ham,Is ur lecture over?,0,is ur lecture over,19,4
spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,1,sexy sexy cum and text me im wet and warm and ready for some porn u up for some fun this msg is free recd msgs p inc vat cancel text stop,144,33
ham,Customer place i will call you,0,customer place i will call you,30,6
ham,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,0,not planned yet going to join company on jan onlydon know what will happen after that,91,17
ham,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),0,boy i love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl i love u kano,156,28
ham,"Haha I heard that, text me when you're around",0,haha i heard that text me when youre around,45,9
ham,I.ll get there tomorrow and send it to you,0,ill get there tomorrow and send it to you,42,9
ham,"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...",0,shit babe thasa bit messed upyeh she shudvetold u did urgran knowneway illspeak umoro wen im not asleep,116,19
ham,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,0,oh thats late well have a good night and i will give u a call tomorrow iam now going to go to sleep night night,113,25
ham,CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.,0,cheers u tex mecause u werebored yeah okden hunny r uin wk satsounds likeyour havin grfun j keep updat countinlots of loveme xxxxx,136,23
ham,"Sorry,  in meeting I'll call you later",0,sorry in meeting ill call you later,38,7
ham,Yo! Howz u? girls never rang after india. L,0,yo howz u girls never rang after india l,43,9
ham,Yeah but which is worse for i,0,yeah but which is worse for i,29,7
ham,I tagged MY friends that you seemed to count as YOUR friends.,0,i tagged my friends that you seemed to count as your friends,61,12
ham,Long time. You remember me today.,0,long time you remember me today,33,6
ham,Havent shopping now lor i juz arrive only,0,havent shopping now lor i juz arrive only,41,8
ham,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,0,thank u it better work out cause i will feel used otherwise,60,12
ham,Are you up for the challenge? I know i am :),0,are you up for the challenge i know i am,44,11
ham,How much did ur hdd casing cost.,0,how much did ur hdd casing cost,32,7
ham,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,0,mystery solved just opened my email and hes sent me another batch isnt he a sweetie,87,16
ham,I can't describe how lucky you are that I'm actually awake by noon,0,i cant describe how lucky you are that im actually awake by noon,66,13
spam,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,1,this is the nd time we have tried to contact u u have won the prize to claim just call b tcsstop sms ppm,151,28
ham,Cheers for the card ... Is it that time of year already?,0,cheers for the card is it that time of year already,56,12
ham,Ugh hopefully the asus ppl dont randomly do a reformat.,0,ugh hopefully the asus ppl dont randomly do a reformat,55,10
ham,"Haven't seen my facebook, huh? Lol!",0,havent seen my facebook huh lol,35,6
ham,"Mah b, I'll pick it up tomorrow",0,mah b ill pick it up tomorrow,31,7
ham,Still otside le..u come 2morrow maga..,0,still otside leu come morrow maga,38,6
ham,Do u still have plumbers tape and a wrench we could borrow?,0,do u still have plumbers tape and a wrench we could borrow,59,12
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",1,dear voucher holder to claim this weeks offer at you pc please go to tscs apply,114,17
ham,It vl bcum more difficult..,0,it vl bcum more difficult,27,5
ham,Havent still waitin as usual... Ü come back sch oredi?,0,havent still waitin as usual ü come back sch oredi,54,10
ham,In meeting da. I will call you,0,in meeting da i will call you,30,7
